,filename,width,height,class,xmin,xmax,ymin,ymax,area,mj_axis,mn_axis
167,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,108,67,1,931,1039,697,764,1554,77.88238593065537,27.077466948390118
168,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,59,60,1,472,531,701,761,796,44.452046246349646,23.6739386538544
169,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,109,78,1,697,806,719,797,1924,91.2495850691966,28.337782160526523
170,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,55,62,1,354,409,742,804,882,42.29413090144286,27.464883089717432
171,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,93,120,1,214,307,758,878,4697,86.2316282623851,72.6456808763776
172,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,98,130,1,484,582,771,901,4889,103.70907524209834,62.99787762362407
173,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,55,61,1,365,420,774,835,798,42.22148767200264,24.90778681487039
174,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,45,82,1,63,108,776,858,1374,54.555895597937806,33.47687327987596
175,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,55,79,1,989,1044,781,860,400,48.597077144880814,12.617665908340683
176,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,80,122,1,645,725,804,926,2340,100.28407866810709,31.425546962281377
177,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,67,121,1,922,989,828,949,2310,100.58225938602199,31.028243246834517
178,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,102,68,1,819,921,839,907,1529,75.24657779782731,27.605793167146693
179,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,69,70,1,558,627,891,961,948,49.13522728739365,25.663642179373603
180,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,107,114,1,815,922,908,1022,2137,95.51795580216128,29.9203776938931
181,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,72,114,1,632,704,909,1023,1903,85.71858853098207,29.885424172238203
182,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,94,93,1,351,445,917,1010,2613,79.25686109762486,43.77077252539094
183,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,66,106,1,923,989,926,1032,1723,77.3409523022848,30.513233618058948
184,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,107,63,1,686,793,978,1041,1122,73.66314762388326,22.389850409716622
185,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000426_post_disaster.png,51,61,1,308,359,982,1043,439,42.47208876935211,13.762942891136344
186,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,33,52,1,20,53,0,52,1382,56.22820322444203,32.39124121125055
187,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,94,42,1,947,1041,22,64,1310,54.70123501849123,31.69031655886696
188,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,45,23,1,519,564,29,52,415,24.931724345405943,21.935852174936553
189,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,31,13,1,555,586,61,74,108,13.226211267664585,11.005304094805908
190,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,72,47,1,496,568,98,145,1584,58.76616544310802,36.787476415059714
191,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,61,65,1,709,770,189,254,1313,62.27484438353218,29.09045886335479
192,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,64,34,1,892,956,268,302,633,31.274266233930145,26.708232790486132
193,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,39,33,1,322,361,273,306,331,26.003751276115878,17.00927669208861
194,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,22,26,1,125,147,293,319,170,17.79545091570938,12.830612832928749
195,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,87,68,1,340,427,293,361,2021,77.24026466726896,36.09855196634888
196,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,59,60,1,153,212,300,360,1267,52.46874493237729,33.03760745364678
197,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,60,51,1,802,862,390,441,943,42.5955905729983,29.799975044969774
198,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,61,42,1,865,926,391,433,611,34.076243112234096,25.529099437024605
199,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,62,44,1,968,1030,395,439,533,28.99962089767175,24.250457375741
200,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,56,53,1,688,744,404,457,721,35.85302425352085,27.30730052883113
201,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,60,40,1,737,797,419,459,702,35.319501429606895,26.232831064806074
202,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,55,61,1,617,672,428,489,1005,45.898890497706105,28.77620262930955
203,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,17,30,1,139,156,429,459,98,11.824453731990346,11.127777936096674
204,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,42,24,1,819,861,433,457,80,11.489125293076057,9.16515138991168
205,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,39,45,1,234,273,435,480,467,32.2435916751106,19.16016602750544
206,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,65,89,1,266,331,442,531,2009,68.68269217871651,48.440842946268496
207,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,31,43,1,125,156,453,496,385,25.476428809959927,20.190498595861083
208,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,89,32,1,806,895,454,486,631,63.78424855824149,13.46568843642969
209,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,46,43,1,558,604,459,502,374,23.849792414263145,20.94292177635763
210,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,60,65,1,496,556,467,532,815,49.46812860184689,28.56290688151769
211,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,85,41,1,806,891,476,517,561,58.928609828393625,12.71278970660346
212,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,44,26,1,854,898,476,502,94,13.482054406759584,9.433462098423908
213,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,40,54,1,180,220,483,537,699,33.75700993188425,27.383100625781484
214,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,55,39,1,989,1044,483,522,290,23.92303243144089,16.208145392751586
215,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,56,68,1,515,571,511,579,924,50.465965784043675,25.805387986572946
216,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,55,60,1,184,239,512,572,1101,47.221602762335344,30.524987833558374
217,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,49,50,1,626,675,513,563,720,34.74073654613587,27.611855380711255
218,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,58,50,1,856,914,520,570,588,30.611902479583712,25.654955324515875
219,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,53,56,1,409,462,521,577,673,39.72431168981196,22.383508521420524
220,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,50,31,1,910,960,521,552,104,14.623058444740824,9.637461219798197
221,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,57,36,1,881,938,530,566,290,25.659572146747358,15.147555123233067
222,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,46,33,1,998,1044,541,574,71,15.003086145962335,6.286618324123929
223,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,30,32,1,576,606,550,582,120,13.808210118138652,11.489125293076057
224,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,29,33,1,430,459,561,594,85,11.236294413237108,10.209735463746327
225,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,43,55,1,106,149,570,625,681,35.4837093452227,25.61746930768522
226,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,56,68,1,327,383,570,638,1215,43.95342437027613,36.34128849428283
227,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,46,39,1,438,484,570,609,305,35.51732243394795,13.944451960339906
228,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,45,50,1,530,575,574,624,641,34.131876525499905,24.951663241046834
229,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,39,56,1,447,486,590,646,699,35.832514924158296,26.016283996720638
230,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,40,41,1,558,598,604,645,313,22.5895101732457,18.332539476992288
231,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,35,103,1,0,35,627,730,1994,89.74171551825609,33.31883696593138
232,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,34,48,1,342,376,628,676,300,21.259953581464977,18.87729195334257
233,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,45,60,1,536,581,631,691,814,39.462055678350204,27.312626250962378
234,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,76,41,1,631,707,631,672,572,59.27837421997887,12.888068973438813
235,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,45,71,1,444,489,646,717,1095,52.26304474023521,28.446980001985594
236,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,44,44,1,742,786,657,701,194,19.815239087731502,13.148462765354509
237,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,47,63,1,771,818,661,724,483,42.62584903667602,15.148800681955192
238,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,25,45,1,60,85,665,710,296,21.527836124167788,18.189084978401663
239,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,38,77,1,363,401,665,742,1249,60.07355915077332,27.75697032594268
240,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,40,39,1,565,605,677,716,269,22.482319453674254,15.8550919431563
241,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,57,77,1,178,235,681,758,1379,50.02193414247906,40.39437291545943
242,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,52,71,1,634,686,692,763,704,44.53903227280632,24.538689447925954
243,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,49,66,1,541,590,700,766,895,44.22288812646372,28.404075936721927
244,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,55,48,1,680,735,705,753,336,30.063926820398372,14.940144684217431
245,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,39,67,1,453,492,711,778,817,42.83864213403642,25.45976388973908
246,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,51,75,1,365,416,738,813,1276,48.881125122181444,38.549306178129754
247,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,33,67,1,455,488,762,829,572,44.02431111118195,17.338852754515337
248,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,44,56,1,540,584,763,819,597,31.507379378057248,25.180329483306082
249,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,53,66,1,241,294,772,838,1264,51.73830875775841,34.10871467794403
250,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,47,81,1,55,102,781,862,1309,48.95997740350739,37.47707274119167
251,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,55,56,1,634,689,785,841,782,34.94773934735613,29.508252464003533
252,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,59,55,1,439,498,813,868,918,48.226578116502324,25.272752281671725
253,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,35,51,1,238,273,815,866,503,30.592950346055574,21.898823949544433
254,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,40,67,1,0,40,830,897,806,35.71552332376932,29.705778498111396
255,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,34,66,1,92,126,840,906,545,32.25550308671372,22.566062202560815
256,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,32,70,1,267,299,849,919,912,43.86342439892262,27.688746209726915
257,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,43,51,1,571,614,851,902,209,22.01815858867432,12.460926263486488
258,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,18,48,1,33,51,873,921,145,16.39585956659624,11.864897347741975
259,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,42,68,1,62,104,878,946,1014,44.961662724469214,31.610807671248974
260,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,53,85,1,429,482,902,987,1385,52.773232774327305,35.471089421310786
261,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,27,52,1,29,56,903,955,373,30.74795186362586,16.22688945580455
262,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,7,48,1,0,7,904,952,50,11.134002490572739,6.367573206482988
263,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,14,49,1,13,27,907,956,97,13.012735514599916,10.065963406717616
264,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,79,82,1,510,589,907,989,1128,64.90135212091312,23.195548783563712
265,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,52,67,1,377,429,908,975,842,42.306719633314664,26.420289170613184
266,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,36,64,1,56,92,917,981,902,39.331177837549106,30.426232343573602
267,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,31,48,1,481,512,923,971,144,15.055363438919823,12.75201197850026
268,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,24,57,1,27,51,926,983,476,26.264977589830856,23.960190240201214
269,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,16,54,1,4,20,930,984,145,17.852449251196578,10.888175352697823
270,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,69,56,1,648,717,939,995,724,46.54848455801176,20.41643115964439
271,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,30,79,1,155,185,947,1026,892,45.42619544827298,26.215716651106565
272,/media/marda/TWOTB1/xBD/hurricanes/images/florence/hurricane-florence_00000348_pre_disaster.png,38,75,1,60,98,956,1031,1390,43.52668216014324,42.61445149451917
